Ad_ID,Ad_Name,Call_To_Action,Sale_Period,Creator,Audience_Intent,Audience_Type,FB_Format,Rational_or_Emotional_Appeal,External_Validation,Emotions,Specific_Emotions
23847648402200400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847630876760400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847648401780400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847640454300400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847640454380400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847630876750400.00,TS16.294b.3 target_US VideoTSJ146V9xUGCxJeremyDickeyMale-74s-4x5 copy_psych headline_tesla-is lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847630876780400.00,TS14.670b.3 target_US VideoTSJ146V9xUGCxJeremyDickeyFemale-74s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847527429440400.00,TS14.670.4 target_US VideoTSJ146V4xUGCxJeremyDickeyFemale-47s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847527429230400.00,TS16.294.4 target_US VideoTSJ146V4xUGCxJeremyDickeyMale-47s-4x5 copy_psych headline_tesla-is lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847401028290400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028350400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028270400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028300400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028320400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028310400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028260400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028280400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847401028340400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23845437711290400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23846674717720400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847152022350400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23845822273790400.00,TS14.377.3 target_US VideoTSJ1005_H1SS2_FitnessAverse-SequenceTest_W185_E201- copy_James headline_keep-off lp_health-weight trialinvid_no POST-ID,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847527429400400.00,TS14.670.5 target_US VideoTSJ146V5xUGCxJeremyDickeyFemale-51s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847527429240400.00,TS16.294.5 target_US VideoTSJ146V5xUGCxJeremyDickeyMale-51s-4x5 copy_psych headline_tesla-is lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23845019843950400.00,TS16.165.2 target_US VideoTSJ861v2b_HealthConcerns_FXP_W167-E147 copy_keep-off headline_tesla-is lp_health-weight testimonial-disclaimer,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848773928430400.00,TS14.1008.4 target_US VideoTSJ1627V1DxTSVxExerciseMirrorSelfies-20s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,0,0,Single,Both Rational and Emotional,Social,Positive,Joy
23848836781370400.00,TS26.1008.4 target_US VideoTSJ1627V1DxTSVxExerciseMirrorSelfies-20s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,0,0,Single,Both Rational and Emotional,Social,Positive,Joy
23848808660440400.00,TS26.1032.2 target_US VideoTSJ1646V2BxUGCxMoreB2-57s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,0,0,Single,Both Rational and Emotional,Social,Positive,Joy
23848808721820400.00,TS27.1032.2 target_US VideoTSJ1646V2BxUGCxMoreB2-57s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848808660480400.00,TS26.1032.3 target_US VideoTSJ1646V2CxUGCxMoreB2-57s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,0,0,Single,Both Rational and Emotional,Social,Positive,Joy
23848808721850400.00,TS27.1032.3 target_US VideoTSJ1646V2CxUGCxMoreB2-57s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848808660210400.00,TS26.1033.4 target_US VideoTSJ1646V3DxUGCxMoreB3-54s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,0,0,Single,Both Rational and Emotional,Social,Positive,Joy
23848808722060400.00,TS27.1033.4 target_US VideoTSJ1646V3DxUGCxMoreB3-54s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23845009944990400.00,TS16.160.3 target_US VideoTSJ853_O1SS2_4x5_ChristyMale-TrialSeqIte copy_keep-off headline_free-trial lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847527429410400.00,TS14.670.3 target_US VideoTSJ146V3xUGCxJeremyDickeyFemale-74s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847527429250400.00,TS16.294.3 target_US VideoTSJ146V3xUGCxJeremyDickeyMale-74s-4x5 copy_psych headline_tesla-is lp_health-weight trialinvid_no_type:,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23844777540220400.00,TS16.169.4 target_US VideoTSJ909_V2SS2_ChickenCokeRetarg_Male-W185-E115 copy_keep-off headline_free-trial lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848836896490400.00,TS27.1016.4 target_US VideoTSJ1624V2BxINFxReasonsAdapt-70s-4x5 copy_unhealthy-habits headline_brainpower lp_health-weight trialinvid_yes_type:Video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848940125760400.00,TS27.010b.4 target_US VideoTSJ1647V1BxUGCxUGCCutdowns-49s-4x5 copy_Jennifer headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23848940125830400.00,TS27.010b.3 target_US VideoTSJ1647V1BxUGCxUGCCutdowns-49s-4x5 copy_stop-dieting headline_brainpower lp_health-weight trialinvid_no_type:Video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23846812573440400.00,Cost-VideoTS,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224260400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1113x2-VideoTSJ1704V1BO2SS1xUGCxAIDA_EatAnythingB1-53s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224380400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1113x3-VideoTSJ1704V1CO3SS1xUGCxAIDA_EatAnythingB1-53s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224500400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x1-VideoTSJ1704V1DO1SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224210400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849408163720400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1126x1-VideoTSJ1672V1AxTSCxAdhamNewUGC-70s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849408163700400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1126x3-VideoTSJ1672V1CxTSCxAdhamNewUGC-70s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224370400.00,TS_Video_Homepage_Branded_FitnessAverse_TS14x1109x1-VideoTSJ1706V1AxTSCxFitnessAverseReengineerB1-90s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224400400.00,TS_Video_Homepage_Branded_FitnessAverse_TS14x1109x4-VideoTSJ1706V1DxTSCxFitnessAverseReengineerB1-90s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224430400.00,TS_Video_Homepage_Branded_FitnessAverse_TS14x1110x3-VideoTSJ1706V2CxTSCxFitnessAverseReengineerB2-90s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224020400.00,TS_Video_Homepage_Branded_FitnessAverse_TS14x1110x4-VideoTSJ1706V2DxTSCxFitnessAverseReengineerB2-90s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849434050880400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1095x2-VideoTSJ1679V1BxINFxMoreB1-41s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849503964700400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1095x1-VideoTSJ1679V1BxINFxMoreB1-41s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849503964690400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1095x3-VideoTSJ1679V1BxINFxMoreB1-41s-4x5_CanThisQuiz?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849434050870400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1096x1-VideoTSJ1679V2AxINFxMoreB2-41s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849434050840400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1096x4-VideoTSJ1679V2DxINFxMoreB2-41s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849434050900400.00,TS_Video_Homepage_Branded_SerialDieters_TS26x1097x1-VideoTSJ1679V3AxINFxMoreB3-41s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23844614993230400.00,TS14.302.3 target_US VideoTSJ893_T1TS2_StepsQuote-Winbacks-W185-E115 copy_James headline_start-program lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23844947771260400.00,TS16.172.6 target_US VideoTSJ902v3b_tesla_MaleTextingV2_FXP_W167-E147 copy_keep-off headline_tesla-is lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23844947771210400.00,TS16.180.1 target_US VideoTSJ925_O1V1_FitIntentWFH-Male-W185-E115 copy_keep-off headline_tesla-is lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224540400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x2-VideoTSJ1704V1EO2SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849490441690400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849490441770400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23849490441630400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23849490441670400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849490441740400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849490441710400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849490441680400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1114x3-VideoTSJ1704V1FO3SS2xUGCxAIDA_EatAnythingB2-62s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23849397630130400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1123x1-VideoTSJ1675V1AxTSCxFoodInContextOpenersB1-57s-4x5_Don'tBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849397630140400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1123x4-VideoTSJ1675V1DxTSCxFoodInContextOpenersB1-57s-4x5_Don'tBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849399314860400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1125x1-VideoTSJ1698V1AH1SS1xTSCxAIDA_DietAverse-68s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849399314840400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1125x4-VideoTSJ1698V1DH2SS2xTSCxAIDA_DietAverse-86s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849408163690400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1126x2-VideoTSJ1672V1BxTSCxAdhamNewUGC-58s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,"Anger, Joy"
23849370224350400.00,TS_Video_Homepage_Branded_EmotionalEating_TS14x1048x2-VideoTSJ1692V1BxTSCxCravingsRefresh-36s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224080400.00,TS_Video_Homepage_Branded_EmotionalEating_TS14x1048x3-VideoTSJ1692V1CxTSCxCravingsRefresh-36s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224100400.00,TS_Video_Homepage_Branded_EmotionalEating_TS14x1048x4-VideoTSJ1692V1DxTSCxCravingsRefresh-36s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224420400.00,TS_Video_Homepage_Branded_FitnessAverse_TS14x1109x2-VideoTSJ1706V1BxTSCxFitnessAverseReengineerB1-90s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224660400.00,TS_Video_Homepage_Branded_NA_TS14x1120x2-VideoTSJ1676V1BR2xUGCxAdhamAbdulraheem_RealUser_Shoot2B1-98s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224510400.00,TS_Video_Homepage_Branded_NA_TS14x1120x4-VideoTSJ1676V1DR4xUGCxAdhamAbdulraheem_RealUser_Shoot2B1-77s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849370224230400.00,TS_Video_Homepage_Branded_NA_TS14x1121x1-VideoTSJ1676V2AO1xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-30s-4x5_DontBelieve,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064200400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064170400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064100400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064230400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064210400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064070400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064190400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064080400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497064120400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849505756830400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Both Appeals,Social,Positive,Joy
23849505756300400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Both Appeals,Social,Positive,Joy
23849370224390400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849497107230400.00,TS_Video_Homepage_Branded_NA_TS14x1121x3-VideoTSJ1676V2CO3xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-31s-4x5_DontBelieve - Copy,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224360400.00,TS_Video_Homepage_Branded_NA_TS14x1121x4-VideoTSJ1676V2DO4xUGCxAdhamAbdulraheem_RealUser_Shoot2B2-30s-4x5_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849503964640400.00,TS_Video_Homepage_Branded_NA_TS14x1128x1-VideoTSJ1707V1FO3H3SS2xTSCxLostHope-Refresh-127s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,"Media, Social",Positive,Joy
23849503964570400.00,TS_Video_Homepage_Branded_NA_TS14x1128x3-VideoTSJ1707V1FO3H3SS2xTSCxLostHope-Refresh-127s-4x5_CanThisQuiz?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,"Media, Social",Positive,Joy
23849503964580400.00,TS_Video_Homepage_Branded_NA_TS14x1139x1-VideoTSJ1724V4ExUGCxGamifymore-29s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849503964590400.00,TS_Video_Homepage_Branded_NA_TS14x1139x3-VideoTSJ1724V4ExUGCxGamifymore-29s-4x5_CanThisQuiz?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849471367380400.00,TS_Video_Homepage_Branded_NA_TS14x1141x3-VideoTSJ1725V1AxINFxChoicesMORE-46s-Multi-Aspect_DontBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224290400.00,TS_Video_Homepage_Branded_SerialDieters_TS14x1122x1-VideoTSJ1691V1AxINFxSaladSandwichRefresh-76s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224200400.00,TS_Video_Homepage_Branded_SerialDieters_TS14x1122x2-VideoTSJ1691V1BxINFxSaladSandwichRefresh-79s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370224000400.00,TS_Video_Homepage_Branded_SerialDieters_TS14x1122x3-VideoTSJ1691V1CxINFxSaladSandwichRefresh-79s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849370223990400.00,TS_Video_Homepage_Branded_SerialDieters_TS14x1122x4-VideoTSJ1691V1DxINFxSaladSandwichRefresh-79s-4x5_UnhealthyHabits,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
